labels,pos_tag,text
0,OOOOOOOOOOOOOOOOOOOOOOOO,第二天，我的嘴肿得像猪嘴似的，照样去幼儿园上学。
1,OOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOvvOOOOOOO,当我手酸了，停下来时，不经意间，看到了一幅拳击漫画，我那双尖锐的眼睛，深深地像被磁铁一样吸引住了！
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtttOOOOOOOOOOOOOOOvvOOOOO,到处都是花花草草，花的种类很多，最漂亮的花是淡紫色的满天星，满天星草原上到处都长得有，就像天上的星星在眨眼睛。
0,OOOOOOOOOOOOOOO,像梦似的，“叮叮”，考试结束。
1,OOtOOvvOOOOOOOOOOOOOOOOOOOOOOOOOO,它的墙就像水帘，从天花板上泄下的水夹杂着水泡落下，去无法打湿地面。
1,OOttOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,人的一生，就像这棵树，早先的时候，功成名就追随者自然会很多，但总有一天，利落名散，这些追随者必定会散去，剩下孤独的自己，就想枯枝一样。
1,tttOOOOOOvvvOOOOOOOOOOOO,断肠草外表像一朵小荷花叶一样美丽，可你们知道吗？
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,爸爸一不抽烟，二不喝酒，三不打麻将，而妈妈也不会像其他当母亲的成天打麻将上网打游戏。
1,OOOOOOOOOOOOOOttOOvvOOOOOOOOOOOOOOOOOOOOOOO,一阵微风拂过，这些绿油油的小稻穗就像孩子一般高兴地抬起手来鼓掌，很有规律，真的很有趣。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在我的身边也有许多的共产党员，虽然没有像谢本辉那样壮烈的事迹，但是从他们身上也一样能看出一位共产党的品质。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,母亲的脸变的浮肿，像是我心中的痛，乌黑亮丽的秀发自然的垂下，一双晶莹的眼睛如熟透的葡萄，面上容光依照，笑脸多情，只是眉间多了些紧锁的忧愁。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我津津有味地看着《神秘宝藏之迷》这本书，幻想着：如果我也能像那些寻宝者一样寻到玛雅文化和当年玛雅人民所埋藏在金字塔下的那些宝藏那该有多好呀！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,但是他们知道应该学习别人，而不是像材料中的蝉那样，固步自封，停止不学，这一点是应该被肯定的。
1,ttOOOOvvvOOOOOOOOOOOOOOOOOOOOOO,天空就像一位魔法师，他可以把云彩变为任何生物，你说奇妙不奇妙？
1,OOOOOOOttOOOOOOOOOOOOOOvvOOOOO,有人常常会问，祖国妈妈就是那拥有万里长城像一只金鸡的地方吗？
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,你将躺在病床上，安静地看着我，听我说话，就像你过去那么多年来的情形一样，我知道。
0,OOOOOOOOOOOOOOOOOO,我口中像是含了什么的发出惊讶的声音。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttttOvvOOOOOO,最后一个活动，也最具特色的一个，放飞气球与风筝，我们鱼贯来到了操场上，拎着各色各样的气球、风筝，在上面写上自己的期望与祝福，而后到操场上去放飞，来到操场上，朱老师喊“三、二、一，放”，六十五双手同时放开了六十五个轻气球，气球在空中腾起飞翔，并且个个紧挨在一起，这代表了我们永远心连心，团结在一起，这象征着童年，象征着以后远大梦想气球，送上了天空飞向了一个梦想的国度，这伟大的童年印在了上面，童年时的一点一滴像小溪似的流淌着。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这本书中的小男孩扇贝，像每一个普通的小男孩一样，一面害怕着，一面竭尽全力地想办法。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在学习上，要刻苦努力，一丝不苟地完成老师布置地每一个任务，专心致志地听老师讲课，还要“温故而知新”，考试时“胜不骄，败不俘”只有这样，才会更牢固地掌握科学文化知识，更好的为祖国添砖加瓦，像“12.9”运动中的青年们一样，为祖国贡献出自己的一份力量我们一定要用知识来武装自己，以史为鉴，与时俱进，开拓进取，学习“12.9”精神，让我们伟大的祖国更加繁荣昌盛。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,4、而那些带着孩子出来的家长就有很高的几率买报纸，因为就像我上面讲的：大人有了孩子，就有可能把我们当做自己的孩子看待，也对我们有一种同情心，所以带着孩子出来的家长一般都会买报纸。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,那天，我被你约去唱歌，在隔音的包间里我仿佛听得到起伏的心跳，那一天，循环播放的歌曲像着了魔似的让我心痛。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOttO,有几扇木格窗子在墙上，窗沿铺满了灰尘，玻璃上都贴着早已发了霉的黄纸，透过黄纸还可以发现玻璃上像枯枝一样展开的裂痕。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtttOOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOO,第二天，飞行员打开舱门飞到太空了，他们要用绳子锁着自己，以免在太空永远地漂流下去，飞行员在太空中飘着，像个轻气球，飞行员手拿着小红旗，证明中国人的太空漫游成功了。
1,OOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOO,一会儿功夫，文化陵园就到了，一进门，只见一排排树木矗立在门口，像是人民解放军在巡视，树上系着黄色的丝带，是蝴蝶形状，很漂亮。
1,OOOOOttOOOOOOOOOOOvvOOOOOOOOOOO,那淡紫色的花瓣娇翠得像一滴滴淡紫色的眼泪，依托在柔弱的花茎上。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“骑车一定要当心，无论犯了什么错，一定要给别人道歉”语气中充满来慈祥，不像是在训人。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像作者说的“只要看看这些官僚豪华的生活排场，就知道绝不会穷到筹不出这笔运费”。
1,OOOOOOttOOOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,对于我来说，幸福很简单，简单的像一杯白开水一样，以前我常常为了某个人的离去，某件事的失败而悲伤，现在不会了，因为最起码我还有一个值得我思念、值得我哭泣的人。
1,OOOOOttOOOOttOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,想来生活的压力和功课的负荷便像是盛装生活的杯子，你若不能使那压力和负荷化作雕刻杯子的力量，也就无法成就精致的杯子，那它终究是平凡的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,而我却说，您就像是我们的父母，永远激励着我们成长、前行！
1,OOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOO,这些场景总是时不时地溜到我的脑海之中，让我内心不得平静，它像海中那一股股的小浪花，浪虽不大但有着一定的冲击力。
1,ttOOOOOOOOvOOOOOOOOOOOOOOOOO,青春像一首不知疲倦的歌，哼唱着我们不为人知的痛，与欢乐。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像哼哼这样的人理应被社会所淘汰，它只愿意一辈子享受安乐，沉湎幻觉，停滞不前。
1,ttOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,时间像流星一样匆匆划过，转眼间，我已踏入中学的大门，成为一名中学生。
1,OOOOOOOOtOOOOvvOOOOOOOOOOOOOOOO,依稀记得仿佛昨天我还像个小坦克似的，在小学的小校园里横冲直撞。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像我这么大的小朋友，肯定都会对蛇感到害怕，不知为什么，我却对这种爬行动物很感兴趣。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我说我一定要把一点点的钱攒起来，不能再像以前那样大把大把地花钱。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,于是，斩木为棒，舞拳弄腿，试图要练就像孙悟空那样的七十二变的功夫。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOOOOOOOOOOOOOvOOOOOOOOO,我先把绳子放在地上，它便向绳子扑来，之后我一点一点地把绳子往上吊，它便一点一点地往上抓，一看抓不到了，便站起来一点，最后竟像人一样两条腿站着了。
1,OOOOOOOOOOOOOOOOOOOOOttOOOOOOvvO,睡完觉，老师就带领我们去操场做游戏，那时，我们快乐得像个小神仙。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,橙汁闻上去又香又甜，看了看后我发现果粒橙里有许多嫩嫩的果肉，尝上去甜甜的，就像吃了蜂蜜一样，好喝极了。
1,OOOttOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,可怜的天空像极了穿着黑色风衣的高贵牧师，安静的听着城市里每个角落的每一句呢喃，然后沉思，但没有声音。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,有的年龄小，痛的哇哇大哭起来，引来了路边闲聊的大人，嗔怪着我们，让我们回家，就像赶着一群不听话的小绵羊。
0,OOOOOOOOOOOOOOOOOOO,这位先生像没听见似的，继续看他的报纸。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,外面很冷，我每天都呆在家里，一点也不想做作业，这篇日记我也是像诸葛亮写《出师表》一样写出来的。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOvvvOOOOOOO,我捡起一片枯叶，细细感受他那生命的轮廓，触碰着他的叶脉，就若被卷入时间的洪流，一个个片段，悲伤的，美好的，开始的，结束的，就像幻灯片一样不断放映。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像是曾在梦中有过千万次的邂逅，眼睛所看到的一切都是那么熟悉。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOttOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,她常用一只漂亮发夹子夹住额上的浏海，显露出一双淡淡的眉毛，像柳条儿一样细、一样弯，她的眼睛总是炯炯有神，还有一张小巧的嘴，经常爱与我开玩笑，讨论问题。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我甚至希望，在未来，我写的小说能够像《后宫·甄嬛传》一样拍成电影、电视剧引到国外去。
1,ttOOvvvvOOOOOOOOOOOOOOOOOOOOOO,冬雨，像花的私语，是一种思念、一句祝福、一份安慰、一缕温馨。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我虽然不是英杰，可是我并不灰心，也不会再像以前那样一蹶不振，而是重整旗鼓，在困境与失意中，尽可能地破浪前进，在前进中向我的理想冲刺。
1,OOOOttOOOOOOOOOvvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“X”形天桥像一只出海的绿色“四爪章鱼”撑在江汉路与中山大道交界的十字路口，穿梭似的汽车得从它的肚皮下钻过，行人在它背上跨过。
1,OOOOOOOOtOOOOvvOOOOO,一排排整齐的茄子苗像一群小战士迎风挺立。
1,ttOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,太阳像一个很强壮很淘气的少年，只探探自己红彤彤金灿灿的脸蛋，慢慢地太阳这个小伙子开始攀登起来，一步一步的往上走，可他始终没有爬上去，但他并不放弃，变成了一个富有理想和志向的青年，坚持不懈的向上走向上走最后，它变成了一个成熟的中年，他奋力一跃，终于它跃上了万里晴空，成为了世界的主宰。
1,OOOOOOttOOOOOOOOOOOvvO,盛暑的天气，公路热气蒸腾，像一个烧红的大锅。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们从长城脚下往上爬，长城并不像我想象的那样陡峭，而是由许多缓坡连接起来，在比较陡的地方都筑有阶梯，阶梯的两旁和中间还装有扶手，一点儿也不难爬。
0,OOOOOOOOOOOOOOOOOOOO,或许，我也能像哥哥那样把深圳变化的更大！
1,tOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOO,我长着一双乌溜溜的眼睛，浓密的头发，一有高兴事就像八月的石榴，笑得合不拢嘴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我慢慢品尝着，感受暖暖的汤在我喉咙里缓缓流淌的感觉，就像妈妈在用手抚摸着我的头发。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,随着时光的流逝，我一天天长大了，懂事了，而她老人家却日见苍老，许多家务活也不能干了，也不能像以前那样频繁自如地走到我们家来。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOvvOOOOOOOOOOOOOOOOOO,明年，我们就要毕业了，认真观赏了一趟校园，细细嚼来，觉得校园就像我们挚爱的母亲一般，用心呵护着我们，但，不求回报。
1,OOttOOOvvOOOOOOOOOOOOOOOOOOOOOOOO,如果我们能有像蚂蚁这样坚持不懈的精神，我们就不会发生半途而废的事。
1,tOOOOOOOvvvvOOOOOOOOOOOOOOOO,它有时就像是一颗参天大树，时时引导着我们寻找正确的路径。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,又是一个相同的不眠夜晚，我的体温扩散在空气中像被分解菌分解一般的散失。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,就像太阳每天都会把她的温暖给予我们，从不要求回报。
1,OOOOOOOOOOOOOOttOOOOOvvvOOOOOOOOOOOOOOOOOOOOO,我只是不敢去惊扰那已经沉睡的回忆，它们像个新生儿那样酣睡着，纯洁得如日本春天那飞舞的樱花。
1,OOOOOOOOOOOOOOOOOOOOOOOttOOOOOvvOOOO,没想到亲身体验了几个小时的清洁工就已挥汗如雨，汗水像断了线的珍珠往下滴。
0,OOOOOOOOOOOOOOOOOOOOOOOO,一开始，看这本书的第一篇文章就像是在听故事一样。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,父母老师用忧郁的眼神看着我，然而看到我依然我行我素，像以往那样对朋友不屑一顾，他们终于放弃了，以一声声长叹结束了对我的劝解。
1,tOOOOvvOOOOOOOOOOOOOOOOOOOOOOO,它就像一条鞭子抽在这民族的脊梁，耻辱的怒火燃烧在每个人心上。
1,OOOOOOOOttOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,他们那沁人心脾的笑声连成一串，像小鸟一样飞啊，飞啊，一直飞到宇宙的边缘，让宇宙伯伯听一听那些孩子发自内心的快乐。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,从小就双臂截肢的13岁的男孩杨孟衡，他没有因为自己身体的残疾而放弃追求，从小就立志要像奥运冠军那样站在领奖台上。
1,OOOOOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我长着一双水汪汪的眼睛，高高的鼻梁，像一座小山矗立在我的脸上，一对不大不小的耳朵，组成一张秀气的脸，充满灵气，人见人爱。
1,OOOOOOOOtttOOOOvvOOOOOOOOO,两边还各种了一棵桂花树，像两位士兵似的守护着升旗台。
1,OOttOvvOOOOOOOOOOOOOOOOOO,它的脖子像鱼鳞似的，而每一片“鱼鳞”都是湛蓝色的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,诚然，我们也想做一个像金庸那样出名的人，但是每个人都功成名就也是不切实际的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们这一代应像雷锋那样，满腔热忱、坚持不懈地做有益公众的平凡小事，用共产主义思想的瑰丽珍珠，镶嵌出社会主义精神文明的大厦。
1,OOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOvvOOOOOOO,时间无情地流逝，我方没有想出一点办法，而对方的队员一个接一个，就像开了闸的水库—-滔滔不绝。
1,ttOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们急得像蚂蚁炸开了锅，一窝蜂似的飞到树林里，找呀找，我转过身来，发现了一张，我准备去拿时，一不小心，摔了个四脚朝天，爬起来后，已经被人拿走了，我怒气冲冲的继续找。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,几片金黄的落叶飘在河面，像是在绿色绸缎上绣了几朵可爱的花儿，雅致的令人窒息。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,到了冬日，它结了冰，四周白茫茫的一片，不时还会飘落下玉碟似的雪花，在空中翩翩起舞，它们围绕着小河跳舞，此时就像仙境。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在生活中还有可恨的“英雄”，像王宝森，身为大官，不为民谋利，反而利用职务之便，大肆贪污受贿，欺压老百姓，这不是英雄，是人民的罪人！
1,OOOttOOOOOOOOOOvvOOOOOOOOOOOOOOOO,此时的风筝，真像一只颜色明艳的水母，自由自在地潜游在蔚蓝的大海里。
0,OOOOOOOOOOOOOOOOOOOOOOO,我一下子愣在那里，像是想起了一件很重要的事情。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,到了半山腰，我发现了路边树上的每片叶子的上面都垂挂着透明地像水珠一样的东西。
1,OOOOOOOOOOOOOOOOOOvvOOOOOOOOOtOOOOOOOOOOOOOOOOOOOOOOOOOOO,当身为笼中鸟的我看到远处一排排南飞的大雁时，我总会问自己：我何时才能像它们一样展翅飞翔，无忧无虑地生活在天地间呢？
1,OOtOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvO,一个人如果没有明确合理的目标以及达到这些目标的明确计划，不管他如何努力工作，都像是一艘失去方向舵的轮船。
1,OOOOOOOOOOOOOOttOOOOOOOOvOOOOOOOOOOOOOOOO,换过角度，便呈现出一到连绵的山脉，可是竟也软的像沙一样，一边是宁静，另一边是神秘。
1,OOOttOOOOOOOOOOOOOvvO,眼前的大海却显出一片平静，像是睡着的孩子。
0,OOOOOOOOOOOOOOOOOOOOOOOO,于是像林黛玉、西施这样的形象，一个个都跃然纸上。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,沉迷于忧伤的文字飘飘然的也习惯了有忧伤和孤独的陪伴，渐渐的把自己封闭起来，心里的尘埃越积越厚，尘封的记忆像是永远都打不开。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,长大后的幸福，不再像小时候那样简简单单，而是一种心境，这种心境不是有金钱和名誉堆砌起来的，而是心灵的满足，一种真真切切的感受。
1,ttOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOO,儿童是祖国的未来，像一朵小花正在一天天地茁壮成长，让他们经历风风雨雨，磨难打击。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,全国像我一样的孩子有许许多多个梦想，汇集起来就是中国的未来！
0,OOOOOOOOOOOOOOOOOO,但在我的心中，他像土匪一样一身匪气。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,诞生，意味着一个生命过程的开始，然而，这开始并非是一个孤立的瞬间，而是像许多多米诺骨牌一样，一个瞬间连着一个瞬间，每个瞬间都有着自己的开端，旧的瞬间过去了，新的瞬间开始了。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOttOOOOOOO,我家有一条可爱的小金鱼，它有一对鼓鼓的大眼睛，许多闪闪发光的鱼鳞和像扇子一样的尾巴，真逗人喜爱。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我真高兴能从奥数老师那里学来这个新发现，我相信，数学学起来不会很难，只要多发现、多观察，就会找到很多诀窍，学起来也会轻松许多，并且会觉得数学很有趣，就像我的感受一样呢！
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtttOOOOOvvvO,这时妈妈拿来了水果刀，她从我们怀里接过西瓜，放在水池里洗了洗，然后摆在桌面上，拿起水果刀先把西瓜切成了两半，鲜红的瓜瓤露了出来，瓜瓤晶莹剔透，瓜瓤的表面镶嵌着黑色的西瓜子，像一颗颗黑珍珠。
1,OOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,每到雨燕剪春的季节，一抹嫩芽就从柿子树的枝头悄悄绽放，有了梦想，有了活力，一抹绿让春天的校园多了一个报春的使者，像一位衣抉翩翩的姑娘，款款而来，让校园有了勃勃生机的活力，充满了浓墨重彩的魅力。
0,OOOOOOOOOOOOOOOOO,可是我觉得它头上的纹饰却像两只鸟。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像诗里写的：“如果不是遇上了礁石，怎能开出如此美丽的浪花？
1,OOOttOOOOOOOOOvvOOOOOOOOOOOOOOOOOOO,过去的誓言就像那课本里缤纷的书签，刻画着多少美丽的诗可是终究是一阵烟。
1,OOOOOOOOOOttOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,中午，天气变得炙热，大地被火烤得像火球，空气散发着热气，使人喘不过气来，人们也躲进了屋里吹着风扇和空调。
1,OOOOOOOOOOOOOOOOOttOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,舞台上挤满了人，大约有200多人，他们排得像一条长龙，我不知道是什么回事就去排队了，不一会，轮到我了，我才知道这是一个有趣的游戏“吹蜡烛”。
1,OOOOOOOOOOOttOOOOvvO,还有一条是红色的，它的尾巴就像一片枫叶。
1,tOOOOOOOOOOOOOOOOOvvvvO,它在五彩的灯光照耀下，真像一座透明的水晶巨塔。
1,ttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvOO,妈妈在家里干的活最多，但始终没有一句怨言，这不正像勤劳而又忠厚的牛吗？
1,OOOOOOOOttOOOOOOOOOOOvOOO,读完书，我想：“妈妈不就像书中的那棵伟大的树了吗？
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,夏天，一阵风吹过，树叶奏起迷人的乐曲，花儿弯下腰，跳起了欢快的舞蹈，小草此起彼伏，就像翻起碧绿的波浪。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOttOvvOOOOOOOOOOOOOOOOOO,先拿八张长方形的白纸，把它分成四张一叠的两份，再把两份白纸像扇子一样折起来、重叠，用一根丝线捆起来。
1,OOOOOOOOOOOOOOOOOOOttOOOOOOOOOOvvOOOOOOOOOO,沿着石头小径往右走，是一个小池，池边的垂柳像一位亭亭玉立的妙龄少女，轻轻地摆动着腰肢。
1,OOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvO,外面的植物因为冬季严寒的摧残已经没有一点生机，干枯，像失去了灵魂的骷髅。
1,OOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOO,此人生来一对眯缝眼，两条眉毛就像两条弧线，脸蛋胖嘟嘟的，整天只有一个表情——笑。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不过我并没有像其他没得好名次的人一样因为每取得好成绩哭泣！
0,OOOOOOOOOOOOOOOOOOOOO,然后侧面像泥坑飞去，天空中一下子被染黑了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,如今的我，心中像是多了一杆秤，默默衡量着彼此言语的分量，不再厮闹，也不再为鸡毛蒜皮的小事争吵。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,小海伦发现自己变成了一个又盲又聋又哑的残疾人后，像被噩梦吓倒一样，全身惊恐，她想，她一辈子也只能在寂静和黑暗中度过了！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,今天，我来介绍我们班的一位同学，她就是我们班的张芷溶，她长的肥嘟嘟的，不高不矮，小小的鼻梁上架着一副眼镜，远远看去，真像一位“小博士”。
1,OOtOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,只见它身上的盔甲是灰褐色的，像只飞碟停在水里，脚上长着几个小爪子，跟熊掌一样胖呼呼的，绿豆般的小眼睛眼巴巴的望着我，就和动画片《神兵小将》里的“小太虚”没什么两样。
1,OOOttOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOO,暗白的天空像一张硕大的宣纸，景物的边缘被浸润得有些朦胧，一个新奇的水墨世界出现了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,那样的日子有多久啊，我就像呆在馥郁满园的城堡里，可以让所有的女孩子羡慕，虚伪的羡慕。
1,OOOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvvvOOOOOOOOOOOOOOOOOOO,这是一种怎样的笑声，甜丝丝的让人不禁喜悦起来，它总是断断续续一波未平一波又起，像拔丝苹果一样，而女生们通常是这种笑声的创造者。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,导读：海上生明月，生出了他的同学友情，明月代表他的心，就像这海上的浪花。
1,OOOOOttOOvvOOOOOOOOOOOOOOOOOO,哭起来时，眼泪就像小河一样地顺着脸颊往下淌，真是人见人爱！
